Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2020-04-08,252.31464436731477,259.8852219214726,249.7628808502558,258.0302429199219,153774500,8,2,15,4,2020
2020-04-09,261.37290192526643,264.7815648367628,259.3861124554351,261.95672607421875,189999200,9,3,15,4,2020
2020-04-13,260.958630489792,261.307022688557,255.56317786422835,259.5650329589844,114839100,13,0,16,4,2020
2020-04-14,264.57437670913976,268.265482818519,259.42375350827376,267.2203063964844,134143400,14,1,16,4,2020
2020-04-15,261.3634801794153,267.36154931016733,259.3766621650748,261.5423889160156,121775000,15,2,16,4,2020
2020-04-16,262.85129889842085,263.6799230486689,259.6592453375247,262.8042297363281,131798300,16,3,16,4,2020
2020-04-17,268.7175196190875,270.52540046743246,265.91150256469524,269.9039611816406,146684800,17,4,16,4,2020
2020-04-20,266.10923863508475,270.0452028512044,264.9228257842555,265.1488037109375,100109300,20,0,17,4,2020
2020-04-21,260.5725458118836,261.80605640089954,256.1375284031444,257.0979919433594,126385700,21,1,17,4,2020
2020-04-22,262.09801989042387,264.5932889321352,260.7420946874275,262.8042297363281,92951600,22,2,17,4,2020
2020-04-23,264.1130171133431,267.36159340768967,262.47461971397587,262.78533935546875,104709700,23,3,17,4,2020
2020-04-24,264.3390381803909,267.1356300492719,262.23923076334063,266.4482421875,85063200,24,4,17,4,2020
2020-04-27,268.4727326074881,271.4388082372891,268.001926039718,270.2900390625,77896600,27,0,18,4,2020
2020-04-28,274.02820062533084,274.3860181574491,268.7363402458925,269.0470886230469,105270000,28,1,18,4,2020
2020-04-29,274.5084594744,277.66286903278683,273.4538574247813,276.0903625488281,118745600,29,2,18,4,2020
2020-04-30,274.67797172464276,276.1939838816968,271.7401432111075,273.5198059082031,122901700,30,3,18,4,2020
2020-05-01,268.6516327565003,273.6892686166721,265.0829110416391,266.2787780761719,125180000,1,4,18,5,2020
2020-05-04,264.3484029284241,267.3239032147538,262.83241991485914,267.01318359375,80873200,4,0,19,5,2020
2020-05-05,269.9039619502787,272.3615580674255,267.14501404321885,269.480224609375,79569900,5,1,19,5,2020
2020-05-06,271.22225576736486,271.6177171925042,267.21097461215123,267.6535339355469,73632600,6,2,19,5,2020
2020-05-07,270.94909850723974,272.8605714497985,270.36530313597706,270.8831787109375,75250400,7,3,19,5,2020
2020-05-08,274.0940817945146,275.84549664280615,272.93588764103555,275.3652648925781,76452400,8,4,19,5,2020
2020-05-11,273.3878960596732,276.8342028495593,272.9547621556454,275.4217834472656,79514200,11,0,20,5,2020
2020-05-12,276.6364693718707,277.06017794681117,269.7909250140134,269.93218994140625,95870800,12,1,20,5,2020
2020-05-13,269.3578196889463,270.42184700513855,262.67236146289895,265.1582336425781,144721100,13,2,20,5,2020
2020-05-14,262.66292176199505,268.46323175774137,257.0508883631877,268.3314208984375,121977900,14,3,20,5,2020
2020-05-15,265.88323149787703,269.6120105572214,264.9133713547529,269.56494140625,111146300,15,4,20,5,2020
2020-05-18,275.93960050831913,279.42357912225236,275.6100590396483,277.7757568359375,119703800,18,0,21,5,2020
2020-05-19,277.16374210650616,278.9151281761944,274.90387706288715,274.9226989746094,95189300,19,1,21,5,2020
2020-05-20,278.54802382436645,280.4783193907839,278.3126205242787,279.59320068359375,85861700,20,2,21,5,2020
2020-05-21,279.4613874781905,280.29001168540043,276.5423808339752,277.66290283203125,78293900,21,3,21,5,2020
2020-05-22,277.37098672113956,278.36909434051285,276.0998032479371,278.190185546875,63958200,22,4,21,5,2020
2020-05-26,284.30121765139864,284.54604623670525,278.20898014643785,281.61761474609375,88951400,26,1,22,5,2020
2020-05-27,284.4801224795954,285.84547285997377,279.5366540989655,285.80780029296875,104817400,27,2,22,5,2020
2020-05-28,286.8623592911111,288.92449380541063,284.593068792954,285.28045654296875,90405200,28,3,22,5,2020
2020-05-29,284.80022085988946,287.1542530369203,281.9848075715988,286.5516357421875,119090800,29,4,22,5,2020
2020-06-01,285.8925630098794,288.3313374751117,285.365261976086,287.7098693847656,55758300,1,0,23,6,2020
2020-06-02,288.6514657673398,290.13923046178456,287.2861441015007,290.0921325683594,74267200,2,1,23,6,2020
2020-06-03,292.12599682205104,294.9320138002753,291.843524427086,293.9527282714844,92567600,3,2,23,6,2020
2020-06-04,292.9451692897768,294.72483142605,291.03369629289705,293.1805725097656,75794400,4,3,23,6,2020
2020-06-05,298.70788212841734,302.5119777013459,298.64196232629695,300.6946716308594,150524700,5,4,23,6,2020
2020-06-08,301.52329826580205,304.52704585790156,300.967750076784,304.3293151855469,73641200,8,0,24,6,2020
2020-06-09,301.598618187615,304.404635140202,300.71349971048176,302.0600280761719,77479200,9,1,24,6,2020
2020-06-10,302.6531968057348,303.56656236508655,299.64002437148895,300.3744812011719,95000800,10,2,24,6,2020
2020-06-11,293.2747960368342,293.9245113480141,282.4933437260189,283.05828857421875,209243600,11,3,24,6,2020
2020-06-12,290.2427270880787,291.03367841035197,281.16559442563937,286.4480285644531,194678900,12,4,24,6,2020
2020-06-15,280.619518995638,290.28047836567595,279.4142554059369,289.1222839355469,135782700,15,0,25,6,2020
2020-06-16,297.0600471988234,297.21070871068775,289.70605276942956,294.6871643066406,137627500,16,1,25,6,2020
2020-06-17,295.7324257274708,296.0337488084235,292.7098270632433,293.463134765625,83398900,17,2,25,6,2020
2020-06-18,291.9094661131213,294.06573927306886,291.4386595957224,293.57611083984375,80828700,18,3,25,6,2020
2020-06-19,297.12834799640984,297.326948790483,289.9027541009544,291.8983154296875,135549600,19,4,25,6,2020
2020-06-22,291.2835903744854,294.17760350369804,290.1108613282486,293.77093505859375,74649400,22,0,26,6,2020
2020-06-23,296.48521328179595,297.44043663854217,294.7071863398998,295.1233215332031,68471200,23,1,26,6,2020
2020-06-24,293.03322378375873,293.6668934101078,285.71307687812714,287.5951232910156,132813500,24,2,26,6,2020
2020-06-25,287.00877376303845,290.9525917208439,284.9375643758907,290.6783142089844,89468000,25,3,26,6,2020
2020-06-26,289.5528494146292,289.77038382699965,283.1784590499625,283.7742614746094,127961000,26,4,26,6,2020
2020-06-29,285.06049184195575,288.0868955551628,282.71500515290523,287.9450378417969,79773300,29,0,27,6,2020
2020-06-30,287.50056235313497,293.3737320847681,287.33979988124344,291.6335144042969,113394800,30,1,27,6,2020
2020-07-01,292.7779399574918,294.97210266382814,292.3050615567576,293.6763916015625,72396500,1,2,27,7,2020
2020-07-02,297.19462228998293,298.5754480670427,294.61272457014127,295.2936706542969,69344200,2,3,27,7,2020
2020-07-06,299.20903472176275,300.4479736573262,298.4429741238099,299.8521423339844,61713800,6,0,28,7,2020
2020-07-07,298.27270722873277,300.2966112500899,296.37172731539954,296.7594909667969,82910000,7,1,28,7,2020
2020-07-08,297.5444825414241,299.14281357138185,295.73811275846083,299.0293273925781,54638600,8,2,28,7,2020
2020-07-09,299.6535800056726,299.89948600872304,293.8277146744831,297.3270263671875,83354200,9,3,28,7,2020
2020-07-10,297.2607431130749,300.6371009711114,295.7948319847845,300.3628234863281,57550400,10,4,28,7,2020
2020-07-13,302.76508474792064,305.20512423589815,297.0905447773468,297.76202392578125,102997500,13,0,29,7,2020
2020-07-14,296.3055208711462,302.41512907423316,295.0760488790302,301.6206970214844,93657000,14,1,29,7,2020
2020-07-15,304.9214060848944,305.5172373944863,301.95171633937343,304.39178466796875,87196500,15,2,29,7,2020
2020-07-16,302.4435255815762,303.852693746701,301.7814843852049,303.3892822265625,54622500,16,3,29,7,2020
2020-07-17,304.4202454708144,305.07282006197244,302.3963117852608,304.2689208984375,62774900,17,4,29,7,2020
2020-07-20,303.9945630586499,307.49387432336647,303.22850245598653,306.7278137207031,56308800,20,0,30,7,2020
2020-07-21,308.7422322951044,309.19617695994924,306.3683741571236,307.3803405761719,57292200,21,1,30,7,2020
2020-07-22,307.0115495303503,309.45161809199806,306.898063339056,309.1300354003906,57792900,22,2,30,7,2020
2020-07-23,308.76114305773376,309.47992727402317,304.0418270934747,305.4415283203125,75738000,23,3,30,7,2020
2020-07-24,303.5406056437887,304.52417177019385,301.9328078083076,303.4743957519531,73766600,24,4,30,7,2020
2020-07-27,304.1836894856728,305.8671350216818,303.3703238291112,305.68743896484375,48293000,27,0,31,7,2020
2020-07-28,304.94026026839254,306.0846464100481,303.44597770314834,303.7486267089844,57495000,28,1,31,7,2020
2020-07-29,304.6471657289329,308.0613626724355,304.6093273767656,307.48443603515625,48454200,29,2,31,7,2020
2020-07-30,304.4391029533574,306.812961716762,302.3017122481254,306.3873596191406,61861700,30,3,31,7,2020
2020-07-31,308.22204621604897,308.91245887079026,303.8999319629863,308.80841064453125,84986800,31,4,31,7,2020
2020-08-03,310.51078503279575,311.7402569538571,309.95279215402496,310.9552917480469,53077900,3,0,32,8,2020
2020-08-04,310.07569633215263,312.1563720703125,310.07569633215263,312.1563720703125,41917900,4,1,32,8,2020
2020-08-05,313.489945619863,314.3600544030647,313.21566812071666,314.09521484375,42697700,5,2,32,8,2020
2020-08-06,313.4993802037013,316.3177161485822,313.1683596507782,316.19476318359375,43679400,6,3,32,8,2020
2020-08-07,315.2017797870079,316.71499622167363,314.274927866002,316.42181396484375,57308300,7,4,32,8,2020
2020-08-10,316.8852086021605,317.5566877163118,314.89911394142143,317.3675537109375,44282100,10,0,33,8,2020
2020-08-11,318.57813449830405,319.23070889818376,314.000675758909,314.747802734375,69601100,11,1,33,8,2020
2020-08-12,317.24456486774955,319.9305098829017,317.21619332704086,319.1360778808594,53774400,12,2,33,8,2020
2020-08-13,318.3510754859217,319.90212996993364,317.61338658460306,318.55914306640625,41816100,13,3,33,8,2020
2020-08-14,318.1619961207269,319.11721956721937,317.41484029043465,318.56866455078125,47260400,14,4,33,8,2020
2020-08-17,319.6089684656315,319.9872653104097,318.57809729717627,319.5805969238281,35481000,17,0,34,8,2020
2020-08-18,319.9872823160156,320.70606656283314,318.3511130192023,320.2710266113281,38733900,18,1,34,8,2020
2020-08-19,320.65875503026916,321.1883764029982,318.3605734812273,318.9375,68054200,19,2,34,8,2020
2020-08-20,317.16888976236237,320.42229447007327,317.03649885912904,319.9305114746094,42207800,20,3,34,8,2020
2020-08-21,319.5901125988579,321.29246309179337,319.24015838016675,321.06549072265625,55106600,21,4,34,8,2020
2020-08-24,323.56225554803973,324.394526005306,321.03710149386364,324.3188781738281,48588700,24,0,35,8,2020
2020-08-25,324.8957729226682,325.5388805021074,323.7041103367295,325.4537658691406,38463400,25,1,35,8,2020
2020-08-26,326.0590401507007,328.99086239054964,325.5010472449811,328.71661376953125,50790200,26,2,35,8,2020
2020-08-27,329.60565241581304,330.92023912340187,327.7330438976874,329.4353942871094,58034100,27,3,35,8,2020
2020-08-28,330.48529817185056,331.6958658666767,329.2652636719818,331.5634460449219,48588900,28,4,35,8,2020
2020-08-31,331.34583862162424,332.2442900961021,330.12580449660726,330.36224365234375,66099200,31,0,36,8,2020
2020-09-01,331.21350418797186,333.57789635459613,330.2961188728333,333.473876953125,54908700,1,1,36,9,2020
2020-09-02,335.43150829526496,339.29018255005457,334.25875047701817,338.2971496582031,69540000,2,2,36,9,2020
2020-09-03,336.56641856900893,337.0487637023633,324.00677125657694,326.6549072265625,148011100,3,3,36,9,2020
2020-09-04,327.3547452804573,328.962514225888,316.7055164453854,323.98785400390625,139156300,4,4,36,9,2020
2020-09-08,318.44570729208516,324.0540660518214,314.82347209302355,315.13555908203125,114465300,8,1,37,9,2020
2020-09-09,319.24009785550277,323.8837657750645,318.35108442865885,321.3586120605469,91462300,9,2,37,9,2020
2020-09-10,323.27856071241,323.95003988506727,314.795121995884,315.7787170410156,90569500,10,3,37,9,2020
2020-09-11,317.60402468496954,318.69163912699406,313.0454704243685,315.9394836425781,84680200,11,4,37,9,2020
2020-09-14,319.1834448516201,321.9166957860236,316.0908305868654,320.100830078125,65605700,14,0,38,9,2020
2020-09-15,322.61649958405707,323.46767478541415,320.1102502669826,321.7180480957031,52920900,15,1,38,9,2020
2020-09-16,322.9854027092768,324.4513141531318,320.1575703498638,320.4413146972656,82096000,16,2,38,9,2020
2020-09-17,315.46657038540604,319.38201657813636,314.92748219442996,317.6228942871094,91523300,17,3,38,9,2020
2020-09-18,318.4481206381986,318.5620611221729,311.4215106749365,313.9662780761719,105877900,18,4,38,9,2020
2020-09-21,309.2659544425719,310.6237930460297,305.49627016058764,310.47186279296875,99450800,21,0,39,9,2020
2020-09-22,311.9911298971675,314.2035507728474,309.4178493224105,313.6338195800781,63612100,22,1,39,9,2020
2020-09-23,314.2036141089043,314.48849425158016,305.8476515230301,306.36041259765625,93112200,23,2,39,9,2020
2020-09-24,305.01201588716617,310.3104498158202,303.6636529068594,307.1769714355469,76681300,24,3,39,9,2020
2020-09-25,306.303387732073,312.9501848161326,305.41084449744466,312.1430969238281,71069400,25,4,39,9,2020
2020-09-28,316.40654882922996,318.0587434845277,315.3905314129951,317.3276062011719,64584600,28,0,40,9,2020
2020-09-29,317.11870001781057,317.878322403082,314.88726941668807,315.59942626953125,51304000,29,1,40,9,2020
2020-09-30,316.28314599509946,321.22077918173045,316.0837501598165,317.9923400878906,104081100,30,2,40,9,2020
2020-10-01,320.6510408846899,321.64804901728945,318.1062736874386,320.0338439941406,88698700,1,3,40,10,2020
2020-10-02,314.96326386142505,320.0053322985737,314.47898790583,316.9952697753906,89431100,2,4,40,10,2020
2020-10-05,319.10322803415966,322.8064377310076,319.0557625035564,322.6165466308594,45713100,5,0,41,10,2020
2020-10-06,322.7590056810672,324.9049810772716,317.50803663575005,318.0302734375,90128900,6,1,41,10,2020
2020-10-07,321.05932532738774,324.39222898146926,321.03084020973483,323.5661315917969,56999600,7,2,41,10,2020
2020-10-08,325.550617824877,326.5001602254293,324.61055114347096,326.4336853027344,45242500,8,3,41,10,2020
2020-10-09,328.1239284056039,329.8236177208864,327.48775111078317,329.3488464355469,59528600,9,4,41,10,2020
2020-10-12,331.95051989269655,336.1569857162354,331.447263586243,334.647216796875,80388500,12,0,42,10,2020
2020-10-13,334.50476702653606,334.6851823853907,331.4757247102699,332.4632568359375,73255500,13,1,42,10,2020
2020-10-14,333.052014762779,334.17246790055304,329.62418042321514,330.3742980957031,57727900,14,2,42,10,2020
2020-10-15,326.36725958115926,330.45978562628466,325.8165376560186,329.9660339355469,60357700,15,3,42,10,2020
2020-10-16,331.35235187150215,333.052041107385,329.5862166818579,329.7666320800781,89501900,16,4,42,10,2020
2020-10-19,331.0579680134634,331.70364992210847,323.83196390847405,324.7530212402344,68425600,19,0,43,10,2020
2020-10-20,326.1298752141333,329.37732347642543,325.35127234835187,326.0539245605469,60051900,20,1,43,10,2020
2020-10-21,326.00643942317794,328.228394548398,325.12337178336,325.4367370605469,63575000,21,2,43,10,2020
2020-10-22,325.6550625492948,327.8200181230749,323.46162186182295,327.2218017578125,55399300,22,3,43,10,2020
2020-10-23,328.47521976443704,328.5321899944306,325.8165124389489,328.3327941894531,49143900,23,4,43,10,2020
2020-10-26,324.86687303796253,325.6739896923667,318.6853441284195,322.26513671875,91473000,26,0,44,10,2020
2020-10-27,322.6165392685179,322.9583606276254,320.9358306530353,321.15423583984375,65994100,27,1,44,10,2020
2020-10-28,315.3430957259898,321.1827767810056,309.6743253802354,310.1775817871094,127094300,28,2,44,10,2020
2020-10-29,310.4149149159631,316.57743592737637,308.6867407629392,313.33001708984375,90597700,29,3,44,10,2020
2020-10-30,311.7158852576338,313.054743980021,306.3224895229812,310.0636901855469,120287300,30,4,44,10,2020
2020-11-02,313.5389099121094,315.5898959815803,310.72824356349446,313.5389099121094,86068300,2,0,45,11,2020
2020-11-03,316.85281176812407,321.18272287581425,313.6243733425986,319.0747375488281,93294200,3,1,45,11,2020
2020-11-04,323.66101484235986,330.3837913924926,322.45510640291735,326.205810546875,126959700,4,2,45,11,2020
2020-11-05,331.6182369735936,334.41939913858437,331.2574061615349,332.5677795410156,82039700,5,3,45,11,2020
2020-11-06,332.2733550764955,333.7736482508705,330.1083996287662,332.49176025390625,74973000,6,4,45,11,2020
2020-11-09,345.60496723309217,345.9942831155372,336.1949980613573,336.6697692871094,172304200,9,0,46,11,2020
2020-11-10,335.6537596436218,337.25848874185965,332.82414161868905,336.176025390625,85552000,10,1,46,11,2020
2020-11-11,338.41691432578403,339.5183870156284,337.1445309541712,338.6733093261719,58649000,11,2,46,11,2020
2020-11-12,337.6382893730494,338.72078166815623,333.53628803943684,335.38787841796875,67546200,12,3,46,11,2020
2020-11-13,337.34393707590675,340.79078081909046,336.81219562008215,340.0311584472656,62892200,13,4,46,11,2020
2020-11-16,342.76589603597563,344.4750611141885,341.44601792091606,344.2756652832031,74541100,16,0,47,11,2020
2020-11-17,341.806814401887,343.65843386536966,340.25905549263257,342.42401123046875,66111000,17,1,47,11,2020
2020-11-18,342.69939555240313,343.2596221638066,338.2650192185055,338.3030090332031,70591300,18,2,47,11,2020
2020-11-19,337.65732967739933,340.10713665614605,336.280481416932,339.7273254394531,59940900,19,3,47,11,2020
2020-11-20,339.4614293113907,339.67032981161486,337.3249587772631,337.4009094238281,70417300,20,4,47,11,2020
2020-11-23,339.2525207124909,340.71482417915166,336.9641199621259,339.4234313964844,63230600,23,0,48,11,2020
2020-11-24,342.0346598506669,345.4530182868178,341.1610970700438,344.8927917480469,62415900,24,1,48,11,2020
2020-11-25,344.80737011518886,344.835855230869,343.24063079730604,344.361083984375,45330900,25,2,48,11,2020
2020-11-27,345.4815353899741,345.80437635859687,344.28510258210264,345.32012939453125,28514100,27,4,48,11,2020
2020-11-30,344.5224886030513,344.7978640386831,341.04718859302,343.7913513183594,83872700,30,0,49,11,2020
2020-12-01,347.12423696025195,349.1277576005786,346.51651588896283,347.551513671875,74231400,1,1,49,12,2020
2020-12-02,346.4120238279745,348.44402925215053,345.8233122469303,348.2826232910156,45927000,2,2,49,12,2020
2020-12-03,348.1782394426809,349.612057900841,347.0577862393013,348.187744140625,62882000,3,3,49,12,2020
2020-12-04,348.7859521319348,351.1882934570312,348.6909920879998,351.18829345703125,50749900,4,4,49,12,2020
2020-12-07,350.400169356231,350.9699006622467,349.1657756746454,350.4666442871094,48944300,7,0,50,12,2020
2020-12-08,349.165796601729,352.0713945610428,349.11833106410705,351.4921875,42458900,8,1,50,12,2020
2020-12-09,352.16631563655005,352.32772162879223,347.48507821774217,348.33966064453125,74098300,9,2,50,12,2020
2020-12-10,346.9343760351579,349.2987278424799,346.04180367059854,348.22576904296875,57735400,10,3,50,12,2020
2020-12-11,346.4880595982175,348.23521435691123,344.9308249345345,347.8174133300781,57698600,11,4,50,12,2020
2020-12-14,350.0393826860317,351.1408265535166,346.07977746675385,346.26019287109375,69216200,14,0,51,12,2020
2020-12-15,348.86187553690837,350.9413757324218,347.4565713162676,350.9413757324219,63865300,15,1,51,12,2020
2020-12-16,351.159841803427,352.4322253757369,350.2577647666918,351.4921875,58420500,16,2,51,12,2020
2020-12-17,353.17279048240886,353.6665420815196,352.32768386603084,353.4576416015625,64119500,17,3,51,12,2020
2020-12-18,353.75332114893956,353.92496038292234,349.9866286071757,352.04638671875,136542300,18,4,51,12,2020
2020-12-21,348.03173773427454,360.8956573100887,345.22818085232996,350.78759765625,96386700,21,0,52,12,2020
2020-12-22,351.12133347668237,351.23575960996317,349.04251445206853,350.19635009765625,47949000,22,1,52,12,2020
2020-12-23,351.1881797751208,352.46598708577835,350.17737654279074,350.5111389160156,46201400,23,2,52,12,2020
2020-12-24,350.99737925750276,351.90330135893475,350.39664202846774,351.87469482421875,26457900,24,3,52,12,2020
2020-12-28,354.4875781787109,355.2981355924624,353.8486891017174,354.89764404296875,39000400,28,0,53,12,2020
2020-12-29,356.4614929667157,356.64267740365784,353.6197841515917,354.2205505371094,53680500,29,1,53,12,2020
2020-12-30,355.05968393873167,355.7844216242536,354.32543014241764,354.7259216308594,49455300,30,2,53,12,2020
2020-12-31,354.52568396813973,357.27202778508297,354.0012211161397,356.5282287597656,78520700,31,3,53,12,2020
2021-01-04,357.8918964587016,358.02541304069314,347.88874566806055,351.67449951171875,110210800,4,0,1,1,2021
2021-01-05,351.01651083133,355.2123013219956,350.9688138670411,354.0965881347656,66426200,5,1,1,1,2021
2021-01-06,352.551749400327,359.48436729855916,351.98913479463437,356.2135314941406,107997700,6,2,1,1,2021
2021-01-07,358.6451205646515,362.2687500728584,358.4639361791161,361.5058898925781,68766800,7,3,1,1,2021
2021-01-08,362.92681675494816,363.78504193977403,359.59879694766175,363.56573486328125,71677200,8,4,1,1,2021
2021-01-11,360.31397814691906,362.9172601558367,360.1900067938741,361.114990234375,51034700,11,0,2,1,2021
2021-01-12,361.30580048252256,362.2307550281375,358.89318936845075,361.19134521484375,52547700,12,1,2,1,2021
2021-01-13,361.11501607864824,363.1842901773557,360.3140039338655,362.1639709472656,45303600,13,2,2,1,2021
2021-01-14,362.9268424298783,363.4417892177063,360.5524124602565,360.89569091796875,49989100,14,3,2,1,2021
2021-01-15,359.2364147208402,360.0564881265704,356.35658348742436,358.2637634277344,107160000,15,4,2,1,2021
2021-01-19,360.78126318603,361.62997231598035,359.2650584685858,361.0768737792969,51233300,19,1,3,1,2021
2021-01-20,363.4227219593168,366.9319557690013,363.02223039978816,366.07373046875,61836100,20,2,3,1,2021
2021-01-21,366.6458377036983,367.0845100900037,365.4633953260705,366.4074401855469,47840100,21,3,3,1,2021
2021-01-22,364.5097683268862,366.30252213797166,364.11879294457447,365.11053466796875,52860500,22,4,3,1,2021
2021-01-25,365.8638901064117,366.91281583114517,360.89566522632236,366.55047607421875,70402000,25,0,4,1,2021
2021-01-26,367.5231437404535,367.94272568950146,365.7399350076294,365.97833251953125,42665300,26,1,4,1,2021
2021-01-27,362.5740788385037,362.669443681868,354.7451111894056,357.0337219238281,123351100,27,2,4,1,2021
2021-01-28,358.8931395332843,364.2046431298872,358.4449801441408,360.1042175292969,94198100,28,3,4,1,2021
2021-01-29,358.1969770209167,359.18871866036096,351.1785402589902,352.89501953125,126765100,29,4,4,1,2021
2021-02-01,356.37564490096304,359.8276359376005,353.1906578919865,358.7691650390625,75817600,1,0,5,2,2021
2021-02-02,362.0304394500636,365.4347627510124,358.8549975390891,363.8422546386719,64450700,2,1,5,2,2021
2021-02-03,364.69097155629646,365.89250430042046,362.82194325530435,364.12835693359375,52427100,3,2,5,2,2021
2021-02-04,365.1868309721181,368.31460511701687,364.2427861516368,368.2669372558594,47142600,4,3,5,2,2021
2021-02-05,370.1836790724911,370.44113791650807,368.21928584440974,369.7164001464844,48669800,5,4,5,2,2021
2021-02-08,371.2039726906233,372.4341119517905,370.32668617818814,372.3864440917969,38365200,8,0,6,2,2021
2021-02-09,371.52820768277473,372.748830891444,371.1086548313684,372.1385192871094,35551100,9,1,6,2,2021
2021-02-10,373.9217111690271,374.0742890632285,369.5161299660205,371.97637939453125,59154400,10,2,6,2,2021
2021-02-11,373.08254998387554,373.5116771332309,370.08829245476113,372.5771484375,42913300,11,3,6,2,2021
2021-02-12,371.75710851348424,374.6655466952562,371.6808050083252,374.4176330566406,50593300,12,4,6,2,2021
2021-02-16,375.6763774905389,375.8766523803558,373.3591603477668,374.0934143066406,50972400,16,1,7,2,2021
2021-02-17,372.3007168219355,374.43674966156937,371.26127784419646,374.1792907714844,52290600,17,2,7,2,2021
2021-02-18,371.50910861206955,373.3495302485262,369.7449613677756,372.586669921875,59712800,18,3,7,2,2021
2021-02-19,373.8740427088739,374.1696532842717,371.4709772556304,371.9287109375,83241000,19,4,7,2,2021
2021-02-22,369.09653866451436,371.5377267072635,368.79138288385644,369.06793212890625,67414200,22,0,8,2,2021
2021-02-23,366.807951553202,370.89886100967567,362.55494808518597,369.5161437988281,107284100,23,1,8,2,2021
2021-02-24,368.4004497170589,374.0266545756757,367.38964654138596,373.5879821777344,72433900,24,2,8,2,2021
2021-02-25,372.2910832292143,373.6928617227733,363.1080066797011,364.5860595703125,146670500,25,3,8,2,2021
2021-02-26,366.512302175825,367.68519918655505,360.67633635278537,362.70745849609375,152701600,26,4,8,2,2021
2021-03-01,367.6947580343297,372.77740894016796,362.9077467963629,371.49957275390625,105348800,1,0,9,3,2021
2021-03-02,371.7285130006962,371.9669105341837,368.08579170470443,368.6007385253906,79595300,2,1,9,3,2021
2021-03-03,367.8855374041256,368.87725016755576,363.61344322652377,363.7183532714844,119940200,3,2,9,3,2021
2021-03-04,363.52765494485186,366.17863452029724,354.6211260244525,359.2174377441406,183433000,4,3,9,3,2021
2021-03-05,362.8028514559939,366.9033060094751,355.34579960431734,365.82574462890625,152039600,5,4,9,3,2021
2021-03-08,366.80795160235493,369.68778307279723,363.7183291571613,364.00439453125,123149200,8,0,10,3,2021
2021-03-09,367.9427615983701,371.81433524139567,367.42781477405424,369.2015075683594,113633600,9,1,10,3,2021
2021-03-10,371.6044827846845,373.2351135071806,370.1550364870498,371.49957275390625,109899400,10,2,10,3,2021
2021-03-11,374.0266409451296,377.28790266439177,373.5593620253306,375.26629638671875,86245000,11,3,10,3,2021
2021-03-12,373.87409344803837,375.91476121647753,373.04447468183236,375.771728515625,64653600,12,4,10,3,2021
2021-03-15,376.02915068154647,378.2796383266327,373.8359052124767,378.01263427734375,73427200,15,0,11,3,2021
2021-03-16,378.64199555009594,379.36670417514745,376.74433162482654,377.53582763671875,73722500,16,1,11,3,2021
2021-03-17,376.21990022574926,379.6432851856533,375.0469739286749,378.8232116699219,97959300,17,2,11,3,2021
2021-03-18,376.17220194766776,378.3082342822322,372.61530069300653,373.3114318847656,115349100,18,3,11,3,2021
2021-03-19,373.0033764923381,374.6202242635242,370.39153873967456,372.6206970214844,113624500,19,4,11,3,2021
2021-03-22,373.14688563414535,377.01201552464374,373.08948517211684,375.5960693359375,73778600,22,0,12,3,2021
2021-03-23,374.9455141069389,376.42840804805707,371.8361958719847,372.63983154296875,90686600,23,1,12,3,2021
2021-03-24,374.0749173803802,375.74916573182696,370.69772044503924,370.74554443359375,97588600,24,2,12,3,2021
2021-03-25,369.2722021896556,373.64435968825626,367.2822222179054,372.8311767578125,116128600,25,3,12,3,2021
2021-03-26,374.00793562736055,379.2507351940637,373.39565427749875,378.83935546875,114409100,26,4,12,3,2021
2021-03-29,377.3276803309829,379.5759621908349,375.80650984620723,378.64794921875,108107600,29,0,13,3,2021
2021-03-30,377.3468538446798,378.3322673267539,376.0074319341103,377.6434326171875,76262200,30,1,13,3,2021
2021-03-31,378.22702700806144,380.77188785257437,378.1983267773425,379.1741638183594,112734200,31,2,13,3,2021
2021-04-01,381.15459257125104,383.3263505602514,380.94411446651475,383.2689208984375,99682900,1,3,13,4,2021
2021-04-05,385.9954960799684,389.3248684972606,385.91897187113653,388.76995849609375,91684800,5,0,14,4,2021
2021-04-06,388.19597200523305,389.6118889087914,387.85154005803577,388.5403747558594,62021000,6,1,14,4,2021
2021-04-07,388.3682544108186,389.3440916044323,387.8994741702459,388.9901123046875,55836300,7,2,14,4,2021
2021-04-08,390.2720599753672,390.8939177978048,389.3153466495943,390.8365173339844,57863100,8,3,14,4,2021
2021-04-09,390.71219040149725,393.8502091130383,390.5878129909225,393.677978515625,61104600,9,4,14,4,2021
2021-04-12,393.0656604948686,394.09889800015475,392.44380269653897,393.82147216796875,56704900,12,0,15,4,2021
2021-04-13,393.7162620105185,395.6296887992259,393.3240060152444,394.9886779785156,56551000,13,1,15,4,2021
2021-04-14,394.9599799567135,396.0410707698405,393.0848298683187,393.6397399902344,61659900,14,2,15,4,2021
2021-04-15,395.83051284840457,398.14577165540913,395.7826888666914,397.8683166503906,60229800,15,3,15,4,2021
2021-04-16,399.18857416006813,399.8200083621481,397.73438063794316,399.1981506347656,82037300,16,4,15,4,2021
2021-04-19,398.24147440865056,398.7006780916322,395.8783914680678,397.2369079589844,78498500,19,0,16,4,2021
2021-04-20,395.99319347704267,397.12210812957085,392.8168984103552,394.3285217285156,81851800,20,1,16,4,2021
